start,end,actor,recipient,bodypart_actor,bodypart_recipient,label,intensity_of_body_contact,valence_actor,valence_recipient,intention,audio_information
1226.24,1226.64,MEN,MEN,HAND ABDOMEN ARM SHOULDER,ABDOMEN ARM SHOULDER BACK,,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,AUDITORY NARRATION
1248.68,1249.52,MEN,FORREST,HAND,BACK,NUDGE,1,POSITIVE,POSITIVE,1,
1267.76,1268.64,MEN,MEN,HAND,SHOULDER,HOLD,0,STRONG_POSITIVE,POSITIVE,1,
1270.20,1270.40,MEN,MEN,HAND ARM ABDOMEN CHEST,HAND ARM ABDOMEN CHEST NECK NAPE HEAD,TACKLE,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,AUDITORY NARRATION
1273.48,1274.08,MEN,MEN,HAND ARM ABDOMEN,BACK ABDOMEN ARM,TACKLE,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,
1282.08,1282.72,FORREST,MEN,ARM SHOULDER,SHOULDER HIP LEG ARM ABDOMEN,,1,NEGATIVE,NEGATIVE,1,AUDITORY NARRATION
1290.76,1291.04,MEN,MEN,HAND,ARM,HOLD,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
1291.16,1292.12,MEN,MEN,HAND,ARM,HOLD,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
1311.76,1314.32,JENNY,MEN,ARM,SHOULDER NAPE,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
1319.76,1323.08,MEN,JENNY,FACE HAND,FACE NECK CHEST,,1,POSITIVE,POSITIVE,1,AUDITORY
1334.16,1340.80,FORREST,MEN,HAND,FACE,HIT,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,AUDITORY NARRATION
1339.56,1341.56,JENNY,FORREST,HAND,ARM BACK SHOULDER CHEST,PULL_SOMEBODY,1,STRONG_NEGATIVE,NEGATIVE,1,NARRATION
1345.84,1346.64,JENNY,FORREST,HAND,ARM SHOULDER,PUSH_AWAY,0,STRONG_NEGATIVE,NEGATIVE,1,AUDITORY
1348.00,1348.40,JENNY,MEN,HAND,CHEST,BRUSH PAST,0,POSITIVE,NEGATIVE,1,
1348.32,1348.60,MEN,JENNY,HAND,HAND,PUSH_AWAY,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,AUDITORY
1349.12,1349.16,JENNY,MEN,HAND,CHEST,PAT,0,POSITIVE,NEGATIVE,1,
1350.44,1350.88,JENNY,MEN,HAND,CHEST ABDOMEN,BRUSH PAST,0,POSITIVE,NEGATIVE,1,
1350.76,1350.88,MEN,JENNY,HAND,CHEST ABDOMEN,PUSH_AWAY,0,STRONG_NEGATIVE,NEGATIVE,1,AUDITORY
1382.16,1384.68,JENNY,FORREST,HAND,HAND,PULL_SOMEBODY,0,POSITIVE,POSITIVE,1,NARRATION
1386.56,1387.04,JENNY,FORREST,HAND,HAND,PULL_SOMEBODY,0,POSITIVE,POSITIVE,1,NARRATION
1467.48,1469.28,JENNY,FORREST,HAND,CHEST,SCAN,0,POSITIVE,STRONG_POSITIVE,1,NARRATION
1478.84,1479.72,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
1496.20,1518.96,JENNY,FORREST,HAND ARM HEAD FACE,NECK SHOULDER NAPE FACE,CUDDLE,0,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
1496.20,1521.48,JENNY,FORREST,HAND ARM HEAD,SHOULDER NAPE NECK FACE,NESTLE,0,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
1496.20,1518.96,JENNY,FORREST,HAND ARM HEAD FACE,NECK SHOULDER NAPE,ARM_AROUND_SHOULDER,0,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
1502.24,1505.40,JENNY,FORREST,HAND,FACE,PAT,0,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
1515.00,1515.56,JENNY,FORREST,FACE,FACE,,0,STRONG_POSITIVE,STRONG_POSITIVE,1,AUDITORY NARRATION
1537.16,1540.04,MEN,MEN,BACK ARM SHOULDER BUTTOCKS HIP LEG NAPE FOOT,BACK ARM SHOULDER BUTTOCKS HIP LEG NAPE FOOT,TACKLE,1,NEGATIVE,NEGATIVE,0,NARRATION
1538.00,1540.04,MEN,MEN,BACK ARM SHOULDER BUTTOCKS HIP LEG NAPE FOOT,BACK ARM SHOULDER BUTTOCKS HIP LEG NAPE FOOT,LAY_ON_SOMEBODY,1,NEGATIVE,NEGATIVE,0,NARRATION
1580.68,1582.72,MEN,MEN,HAND,HAND,SHAKE_HANDS,1,POSITIVE,STRONG_POSITIVE,1,
1584.48,1586.24,MEN,MEN,HAND,HAND,SHAKE_HANDS,1,POSITIVE,STRONG_POSITIVE,1,
1592.84,1593.60,MEN,FORREST,HAND,HAND,SHAKE_HANDS,1,POSITIVE,POSITIVE,1,
1640.88,1643.28,MEN,FORREST,HAND,HAND,SHAKE_HANDS,1,POSITIVE,POSITIVE,1,
1645.44,1646.68,MRS_GUMP,FORREST,HAND ARM SHOULDER,ARM,HOOK_ARM,0,STRONG_POSITIVE,POSITIVE,1,
1648.24,1648.76,MRS_GUMP,FORREST,HAND,HEAD,FIX_CLOTHING,0,STRONG_POSITIVE,POSITIVE,1,
1650.76,1650.88,MRS_GUMP,FORREST,HAND,HAND,PUSH_AWAY,0,NEGATIVE,NEGATIVE,1,
1651.84,1652.04,MEN,FORREST,HAND,SHOULDER,TAP,0,POSITIVE,POSITIVE,1,
1694.44,1730.32,FORREST,BUBBA,SHOULDER ARM,SHOULDER ARM,NESTLE,0,POSITIVE,POSITIVE,1,
1719.32,1722.44,BUBBA,FORREST,HAND,HAND,SHAKE_HANDS,0,POSITIVE,POSITIVE,1,
1749.84,1759.00,FORREST,BUBBA,SHOULDER ARM,SHOULDER ARM,NESTLE,0,POSITIVE,POSITIVE,1,
1936.60,1936.68,MEN,WOMAN,HAND,BUTTOCKS,TAP,0,POSITIVE,POSITIVE,1,
1999.24,1999.36,JENNY,MEN,FOOT,HAND,PUSH_AWAY,0,NEGATIVE,NEGATIVE,1,AUDITORY NARRATION
2013.40,2014.28,FORREST,MEN,HAND,SHOULDER BACK ARM,PUSH_AWAY,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,AUDITORY NARRATION
2014.92,2016.12,MEN,FORREST,HAND,SHOULDER,HOLD,0,NEGATIVE,NEGATIVE,1,
2015.84,2016.16,FORREST,MEN,HAND,CHEST,PUSH_AWAY,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,NARRATION
2016.04,2016.08,MEN,FORREST,HAND,CHEST,BRUSH PAST,1,NEGATIVE,NEGATIVE,1,
2020.72,2020.88,JENNY,FORREST,HAND,CHEST,BRUSH PAST,0,NEGATIVE,NEGATIVE,1,
2020.80,2024.32,FORREST,JENNY,HAND ARM,BACK ARM SHOULDER,CARRY,0,POSITIVE,NEGATIVE,1,NARRATION
2024.76,2025.08,JENNY,FORREST,HAND,CHEST,PUSH_AWAY,1,STRONG_NEGATIVE,NEGATIVE,1,
2214.80,2215.28,FORREST,BUBBA,SHOULDER,SHOULDER,BRUSH PAST,0,POSITIVE,POSITIVE,0,
2406.16,2406.32,DAN,MEN,HAND,SHOULDER,NUDGE,0,POSITIVE,NEGATIVE,1,
2519.68,2520.12,BUBBA,FORREST,HAND,BACK SHOULDER ARM,PAT,0,POSITIVE,POSITIVE,1,
2522.32,2582.88,BUBBA,FORREST,ARM BACK SHOULDER,BACK,NESTLE,0,POSITIVE,POSITIVE,1,
2606.16,2607.08,JENNY,MEN,ARM CHEST NECK FACE HAND ABDOMEN NAPE,ARM CHEST NECK FACE HAND ABDOMEN,ARM_AROUND_SHOULDER,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
2682.56,2683.68,MEN,MEN,HAND,ARM,FIX_CLOTHING,0,POSITIVE,POSITIVE,1,
2712.80,2714.88,DAN,FORREST,HAND,ARM,CHANGE_POSITION,1,POSITIVE,POSITIVE,1,NARRATION
2783.60,2790.40,FORREST,MEN,ARM CHEST HAND LAP,CHEST ARM LEG HAND ABDOMEN NECK HEAD SHOULDER,CARRY,1,STRONG_POSITIVE,POSITIVE,1,AUDITORY NARRATION
2791.12,2804.68,FORREST,MEN,ARM HAND BACK LAP,CHEST ARM LEG HAND ABDOMEN NECK HEAD SHOULDER,CARRY,1,STRONG_POSITIVE,POSITIVE,1,NARRATION
2809.40,2812.64,FORREST,MEN,ARM HAND BACK LAP,CHEST ARM LEG HAND ABDOMEN NECK HEAD SHOULDER,CARRY,1,STRONG_POSITIVE,POSITIVE,1,NARRATION
2814.04,2814.48,FORREST,MEN,HAND,LEG,CHANGE_POSITION,0,STRONG_POSITIVE,POSITIVE,1,NARRATION
2818.16,2819.28,FORREST,MEN,HAND,SHOULDER,CHANGE_POSITION,1,STRONG_POSITIVE,POSITIVE,1,
2820.20,2820.60,FORREST,MEN,HAND,SHOULDER,CHANGE_POSITION,1,STRONG_POSITIVE,POSITIVE,1,NARRATION
2821.80,2822.48,FORREST,MEN,HAND,HIP,CHANGE_POSITION,0,STRONG_POSITIVE,POSITIVE,1,
2838.64,2840.88,FORREST,MEN,HAND,ARM SHOULDER BACK,BRUSH PAST,0,POSITIVE,POSITIVE,1,
2841.28,2844.64,FORREST,DAN,ARM HAND,ABDOMEN HIP,LAY_ON_SOMEBODY,0,POSITIVE,NEGATIVE,1,
2844.48,2844.72,DAN,FORREST,ARM,NECK,PUSH_AWAY,1,NEGATIVE,NEGATIVE,1,
2845.16,2846.88,FORREST,DAN,HAND ARM ABDOMEN,ABDOMEN,LAY_ON_SOMEBODY,0,POSITIVE,NEGATIVE,1,
2846.88,2851.04,FORREST,DAN,HAND,ABDOMEN ARM,FIX_CLOTHING,1,POSITIVE,NEGATIVE,1,
2851.28,2852.56,FORREST,DAN,HAND,SHOULDER CHEST,CHANGE_POSITION,1,POSITIVE,NEGATIVE,1,
2851.88,2852.48,DAN,FORREST,HAND,CHEST,PUSH_AWAY,1,STRONG_NEGATIVE,NEGATIVE,1,
2853.04,2853.20,FORREST,DAN,HAND,HAND,HOLD,1,POSITIVE,STRONG_NEGATIVE,1,
2853.04,2853.76,FORREST,DAN,HAND,HAND,HOLD,1,POSITIVE,STRONG_NEGATIVE,1,
2853.16,2853.32,DAN,FORREST,HAND,CHEST,PUSH_AWAY,1,NEGATIVE,STRONG_NEGATIVE,1,
2853.80,2854.96,DAN,FORREST,HAND,CHEST,WRESTLE,1,STRONG_NEGATIVE,NEGATIVE,1,AUDITORY
2854.04,2856.20,FORREST,DAN,HAND,CHEST,WRESTLE,1,POSITIVE,STRONG_NEGATIVE,1,AUDITORY
2856.80,2860.80,FORREST,DAN,HAND ARM BACK SHOULDER,HAND ABDOMEN BACK ARM LEG HIP LAP,CARRY,1,POSITIVE,NEGATIVE,1,AUDITORY NARRATION
2859.60,2860.84,DAN,FORREST,HAND,BUTTOCKS,BRUSH PAST,0,NEGATIVE,POSITIVE,0,
2866.32,2871.08,FORREST,DAN,HAND ARM BACK SHOULDER,HAND ABDOMEN BACK ARM LEG HIP LAP,CARRY,1,POSITIVE,NEGATIVE,1,
2875.84,2876.20,FORREST,DAN,HAND,SHOULDER ARM,PULL_SOMEBODY,1,POSITIVE,NEGATIVE,1,NARRATION
2877.84,2880.28,FORREST,DAN,HAND,ARM,PULL_SOMEBODY,1,POSITIVE,NEGATIVE,1,
2881.24,2884.60,FORREST,DAN,HAND ARM BACK SHOULDER,HAND ABDOMEN BACK ARM LEG HIP LAP,CARRY,1,STRONG_POSITIVE,STRONG_NEGATIVE,1,NARRATION
2886.32,2897.04,FORREST,DAN,HAND ARM BACK SHOULDER,HAND ABDOMEN BACK ARM LEG HIP LAP,CARRY,1,STRONG_POSITIVE,STRONG_NEGATIVE,1,
2897.52,2897.88,FORREST,DAN,HAND,ABDOMEN HIP,BRUSH PAST,1,NEGATIVE,NEGATIVE,0,NARRATION
2898.68,2898.92,DAN,FORREST,HAND,ARM CHEST,HOLD,1,STRONG_NEGATIVE,NEGATIVE,1,NARRATION
2899.52,2908.08,DAN,FORREST,HAND,ARM SHOULDER,HOLD,1,STRONG_NEGATIVE,NEGATIVE,1,
2909.64,2910.04,DAN,FORREST,HAND,CHEST,HOLD,1,POSITIVE,NEGATIVE,1,
2938.40,2939.84,FORREST,BUBBA,HAND,SHOULDER CHEST,TAP,0,POSITIVE,POSITIVE,1,
2961.00,2964.92,FORREST,BUBBA,HAND ARM ABDOMEN CHEST,BACK ARM NAPE,CARRY,1,STRONG_POSITIVE,POSITIVE,1,
2962.72,2964.92,BUBBA,FORREST,HAND ARM,NAPE SHOULDER,ARM_AROUND_SHOULDER,1,POSITIVE,POSITIVE,1,
2965.52,2996.04,FORREST,BUBBA,HAND ARM ABDOMEN CHEST,BACK ARM NAPE,CARRY,1,STRONG_POSITIVE,POSITIVE,1,NARRATION
2965.52,2996.04,BUBBA,FORREST,HAND ARM,NAPE SHOULDER,ARM_AROUND_SHOULDER,1,POSITIVE,POSITIVE,1,NARRATION
3003.80,3013.96,FORREST,BUBBA,HAND ARM ABDOMEN CHEST,BACK ARM NAPE,CARRY,1,STRONG_POSITIVE,POSITIVE,1,NARRATION
3003.80,3059.68,BUBBA,FORREST,HAND ARM,NAPE SHOULDER,ARM_AROUND_SHOULDER,1,POSITIVE,POSITIVE,1,
3013.96,3059.68,FORREST,BUBBA,HAND ARM ABDOMEN CHEST,BACK ARM NAPE,HOLD,1,STRONG_POSITIVE,POSITIVE,1,
3114.40,3114.72,DAN,FORREST,HAND,HAND,BRUSH PAST,0,STRONG_NEGATIVE,POSITIVE,1,
3124.12,3125.32,MEN,DAN,HAND,HAND,CHANGE_POSITION,0,POSITIVE,POSITIVE,1,NARRATION
3125.56,3125.80,MEN,DAN,HAND,HAND,CHANGE_POSITION,0,POSITIVE,POSITIVE,1,
3126.08,3127.08,MEN,DAN,HAND,HAND,CHANGE_POSITION,0,POSITIVE,POSITIVE,1,
3127.60,3132.04,MEN,DAN,HAND ARM,BACK SHOULDER BUTTOCKS ARM,CHANGE_POSITION,1,POSITIVE,POSITIVE,1,NARRATION
3132.04,3141.72,MEN,DAN,HAND ARM,BACK SHOULDER BUTTOCKS ARM,CARRY,1,POSITIVE,POSITIVE,1,NARRATION
3310.04,3314.72,OLDMAN,FORREST,HAND,HAND,SHAKE_HANDS,0,POSITIVE,POSITIVE,1,
3351.80,3352.20,WOMAN,FORREST,HAND,ARM,NUDGE,0,POSITIVE,POSITIVE,1,
3353.08,3356.16,WOMAN,FORREST,HAND,BACK ARM,CHANGE_POSITION,1,POSITIVE,POSITIVE,1,
3356.60,3356.84,WOMAN,MEN,HAND,ARM,CHANGE_POSITION,0,POSITIVE,POSITIVE,1,
3357.16,3357.56,WOMAN,FORREST,HAND,ARM,CHANGE_POSITION,0,POSITIVE,POSITIVE,1,
3361.08,3364.12,MEN,FORREST,HAND,BACK,LEAD,0,POSITIVE,POSITIVE,1,NARRATION
3364.64,3365.24,MEN,FORREST,HAND,BACK,LEAD,0,POSITIVE,POSITIVE,1,
3372.16,3372.36,WOMAN,MEN,HAND,ARM,LEAD,0,POSITIVE,POSITIVE,1,
3372.44,3372.80,MEN,FORREST,HAND,BACK,LEAD,0,POSITIVE,POSITIVE,1,
3373.04,3373.92,WOMAN,MEN,HAND,ARM,LEAD,0,POSITIVE,POSITIVE,1,
3376.64,3376.68,WOMAN,MEN,HAND,BACK ARM,TAP,0,POSITIVE,POSITIVE,1,
3377.32,3377.96,WOMAN,FORREST,HAND,ARM,HOLD,0,POSITIVE,POSITIVE,1,
3378.32,3378.80,WOMAN,FORREST,HAND,BACK,PUSH_AWAY,0,POSITIVE,POSITIVE,1,
3378.72,3379.80,WOMAN,FORREST,HAND,SHOULDER,TAP,0,POSITIVE,POSITIVE,1,
3379.20,3379.80,WOMAN,MEN,HAND,BACK,PUSH_AWAY,0,POSITIVE,POSITIVE,1,
3380.04,3380.44,WOMAN,MEN,HAND,ARM,HOLD,0,POSITIVE,POSITIVE,1,
3380.40,3381.04,MEN,FORREST,HAND,BACK,BRUSH PAST,0,POSITIVE,POSITIVE,1,
3381.80,3382.80,MEN,FORREST,HAND,ARM,HOLD,0,POSITIVE,POSITIVE,1,
3381.68,3382.64,MEN,MEN,HAND,ARM SHOULDER,LEAD,0,POSITIVE,POSITIVE,1,
3381.68,3382.60,WOMAN,MEN,HAND,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,1,
3416.72,3416.92,WOMAN,FORREST,HAND,SHOULDER,BRUSH PAST,0,POSITIVE,NEGATIVE,1,
3417.92,3418.28,WOMAN,FORREST,HAND,ARM,LEAD,0,POSITIVE,POSITIVE,1,
3423.12,3424.00,MEN,FORREST,HAND,BACK,NUDGE,1,POSITIVE,POSITIVE,1,
3493.52,3493.84,WOMAN,OLDMAN,HAND,BACK,PUSH_AWAY,0,NEGATIVE,POSITIVE,1,
3494.88,3495.64,MEN,OLDMAN,HAND ARM CHEST,BACK SHOULDER ARM,PULL_SOMEBODY,1,NEGATIVE,NEGATIVE,1,
3495.36,3495.56,WOMAN,OLDMAN,HAND,ARM,PUSH_AWAY,0,NEGATIVE,NEGATIVE,1,NARRATION
3512.84,3513.08,WOMAN,WOMAN,HAND,HAND,BRUSH PAST,0,POSITIVE,POSITIVE,0,
3524.36,3536.04,MEN,FORREST,HAND ARM,SHOULDER,ARM_AROUND_SHOULDER,0,STRONG_POSITIVE,POSITIVE,1,NARRATION
3566.76,3578.28,JENNY,FORREST,HAND ARM CHEST NAPE SHOULDER ABDOMEN,HAND ARM CHEST NAPE SHOULDER ABDOMEN,ARM_AROUND_SHOULDER,1,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
3578.32,3586.96,JENNY,FORREST,HAND ARM SHOULDER,ARM SHOULDER,HOOK_ARM,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
3578.32,3586.96,FORREST,JENNY,ARM SHOULDER,HAND ARM SHOULDER,HOOK_ARM,0,POSITIVE,POSITIVE,1,
3593.68,3594.40,MEN,FORREST,HAND,ARM,CHANGE_POSITION,1,NEGATIVE,NEGATIVE,1,AUDITORY
3594.56,3594.68,MEN,FORREST,HAND,ABDOMEN,SCAN,1,NEGATIVE,NEGATIVE,1,
3595.60,3596.40,JENNY,MEN,HAND,CHEST,BRUSH PAST,0,POSITIVE,NEGATIVE,1,
3596.28,3596.40,MEN,JENNY,HAND,HAND ARM,PUSH_AWAY,1,NEGATIVE,NEGATIVE,1,
3608.16,3608.28,MEN,MEN,HAND,ARM,HOLD,0,POSITIVE,POSITIVE,1,
3623.20,3623.88,MEN,MEN,HAND,ARM,PUSH_AWAY,0,NEGATIVE,NEGATIVE,1,
3644.88,3644.92,MEN,JENNY,HAND,FACE,SMACK,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,AUDITORY NARRATION
3653.92,3655.48,FORREST,MEN,LEG HIP ABDOMEN CHEST ARM SHOULDER,LEG HIP ABDOMEN CHEST ARM SHOULDER,TACKLE,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,AUDITORY NARRATION
3656.08,3657.56,FORREST,MEN,LEG HIP ABDOMEN CHEST ARM SHOULDER,LEG HIP ABDOMEN CHEST ARM SHOULDER,WRESTLE,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,
3658.80,3661.20,FORREST,MEN,HAND LEG HIP,CHEST ABDOMEN ARM SHOULDER LEG HIP FACE,HIT,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,AUDITORY NARRATION
3663.28,3664.88,JENNY,FORREST,HAND,SHOULDER ARM,PULL_SOMEBODY,1,NEGATIVE,NEGATIVE,1,NARRATION
3665.48,3666.64,JENNY,MEN,HAND,ARM CHEST,PAT,1,POSITIVE,NEGATIVE,1,
3724.56,3726.12,JENNY,FORREST,HAND,SHOULDER ARM,FIX_CLOTHING,0,POSITIVE,POSITIVE,1,NARRATION
3745.96,3752.04,JENNY,FORREST,HAND,ARM,HOOK_ARM,0,POSITIVE,POSITIVE,1,NARRATION
3747.60,3747.88,JENNY,FORREST,HAND,ARM,TAP,0,POSITIVE,POSITIVE,1,AUDITORY
3844.72,3845.36,FORREST,JENNY,HAND,HAND,BRUSH PAST,0,POSITIVE,POSITIVE,1,NARRATION
3869.28,3873.84,JENNY,FORREST,HAND ARM CHEST FACE HAND BACK,ARM SHOULDER CHEST NAPE BACK FACE,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,1,NARRATION
3870.20,3871.44,FORREST,JENNY,HAND,NAPE,TAP,0,POSITIVE,POSITIVE,1,
4111.92,4117.20,MEN,MEN,ARM SHOULDER HIP LEG,ARM SHOULDER HIP LEG,NESTLE,0,POSITIVE,POSITIVE,1,
4123.96,4131.64,CROWD,CROWD,ARM SHOULDER HIP LEG,ARM SHOULDER HIP LEG,NESTLE,0,POSITIVE,POSITIVE,1,
4252.68,4255.08,DAN,FORREST,HAND,SHOULDER,BRUSH PAST,0,POSITIVE,POSITIVE,1,
4269.68,4272.00,,WOMAN,SHOULDER ARM,BACK,JOSTLE,0,NEGATIVE,NEGATIVE,1,
4272.28,4272.56,WOMAN,DAN,HAND,HEAD,PAT,0,POSITIVE,POSITIVE,1,
4281.28,4281.36,WOMAN,DAN,HAND,HEAD,PAT,0,POSITIVE,POSITIVE,1,
4283.96,4284.44,WOMAN,DAN,HAND,HEAD,FIX_CLOTHING,0,POSITIVE,POSITIVE,1,
4286.28,4286.60,WOMAN,DAN,HAND,HEAD,PAT,0,POSITIVE,POSITIVE,1,
4294.68,4294.76,WOMAN,WOMAN,HAND,CHEST,TAP,0,POSITIVE,POSITIVE,1,
4294.96,4295.80,WOMAN,WOMAN,HAND,CHEST SHOULDER,PULL_SOMEBODY,0,POSITIVE,POSITIVE,1,
