start,end,actor,recipient,bodypart_actor,bodypart_recipient,label,intensity_of_body_contact,valence_actor,valence_recipient,intention,audio_information
2014.00,2015.00,MEN,FORREST,HAND,SHOULDER,HOLD,0,NEGATIVE,NEGATIVE,1,
2015.00,2016.00,MEN,FORREST,HAND,SHOULDER,HOLD,0,NEGATIVE,NEGATIVE,1,
2015.00,2016.00,FORREST,MEN,HAND,CHEST,PUSH_AWAY,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,
2022.00,2022.00,FORREST,JENNY,,,CARRY,1,POSITIVE,NEGATIVE,1,
2023.00,2024.00,JENNY,FORREST,HAND,CHEST,PUSH_AWAY,0,NEGATIVE,NEGATIVE,1,
2180.00,2180.00,MEN,MEN,HAND,BACK,NUDGE,0,POSITIVE,POSITIVE,1,
2521.00,2583.00,BUBBA,FORREST,BACK,BACK,NESTLE,0,STRONG_POSITIVE,STRONG_POSITIVE,1,AUDITORY
2606.00,2607.00,JENNY,WOMAN,,,HUG,0,POSITIVE,POSITIVE,1,
2688.00,2688.00,DAN,MEN,HAND,BACK,BRUSH PAST,0,POSITIVE,POSITIVE,0,
2712.00,2713.00,DAN,FORREST,HAND,SHOULDER,CHANGE_POSITION,1,POSITIVE,POSITIVE,1,
2714.00,2714.00,DAN,FORREST,HAND,SHOULDER,CHANGE_POSITION,1,POSITIVE,POSITIVE,1,
2783.00,2784.00,FORREST,MEN,HAND,SHOULDER,CHANGE_POSITION,1,POSITIVE,STRONG_POSITIVE,1,
2785.00,2788.00,FORREST,MEN,,,CARRY,1,POSITIVE,STRONG_POSITIVE,1,
2789.00,2790.00,FORREST,MEN,,,CARRY,1,POSITIVE,STRONG_POSITIVE,1,
2790.00,2803.00,FORREST,MEN,,,CARRY,1,POSITIVE,STRONG_POSITIVE,1,
2804.00,2804.00,FORREST,MEN,HAND,CHEST,CHANGE_POSITION,0,POSITIVE,STRONG_POSITIVE,1,
2809.00,2813.00,FORREST,MEN,,,CARRY,1,POSITIVE,STRONG_POSITIVE,1,
2818.00,2819.00,FORREST,MEN,,,CHANGE_POSITION,1,POSITIVE,NEGATIVE,1,
2820.00,2820.00,FORREST,MEN,,,CHANGE_POSITION,1,POSITIVE,POSITIVE,1,
2841.00,2844.00,FORREST,DAN,,,LAY_ON_SOMEBODY,0,POSITIVE,NEGATIVE,1,
2844.00,2845.00,DAN,FORREST,,,PUSH_AWAY,1,NEGATIVE,NEGATIVE,1,
2846.00,2851.00,FORREST,DAN,,ABDOMEN,FIX_CLOTHING,0,POSITIVE,NEGATIVE,1,
2851.00,2852.00,DAN,FORREST,,,PUSH_AWAY,1,STRONG_NEGATIVE,NEGATIVE,1,AUDITORY
2853.00,2853.00,FORREST,DAN,HAND,ARM,HOLD,0,POSITIVE,STRONG_NEGATIVE,1,
2853.00,2853.00,DAN,FORREST,HAND,CHEST,PUSH_AWAY,1,STRONG_NEGATIVE,NEGATIVE,1,AUDITORY
2854.00,2855.00,FORREST,DAN,,CHEST,WRESTLE,0,POSITIVE,NEGATIVE,1,
2854.00,2855.00,DAN,FORREST,CHEST,,WRESTLE,0,NEGATIVE,POSITIVE,1,
2855.00,2856.00,FORREST,DAN,HAND,CHEST,CHANGE_POSITION,1,POSITIVE,STRONG_NEGATIVE,1,
2856.00,2860.00,FORREST,DAN,,,CARRY,1,POSITIVE,STRONG_NEGATIVE,1,
2866.00,2870.00,FORREST,DAN,,,CARRY,1,POSITIVE,STRONG_NEGATIVE,1,
2870.00,2871.00,FORREST,DAN,ARM,LEG,CHANGE_POSITION,0,NEGATIVE,STRONG_NEGATIVE,0,
2878.00,2878.00,FORREST,DAN,HAND,HAND,PULL_SOMEBODY,1,POSITIVE,STRONG_NEGATIVE,1,
2878.00,2880.00,FORREST,DAN,HAND,HAND,PULL_SOMEBODY,1,POSITIVE,STRONG_NEGATIVE,1,
2881.00,2884.00,FORREST,DAN,,,CARRY,1,POSITIVE,STRONG_NEGATIVE,1,
2885.00,2886.00,FORREST,DAN,,ABDOMEN,CARRY,1,POSITIVE,STRONG_NEGATIVE,1,
2887.00,2888.00,FORREST,DAN,,ABDOMEN,CARRY,1,POSITIVE,STRONG_NEGATIVE,1,
2889.00,2895.00,FORREST,DAN,,,CARRY,1,POSITIVE,STRONG_NEGATIVE,1,
2896.00,2897.00,FORREST,DAN,,,CHANGE_POSITION,1,POSITIVE,STRONG_NEGATIVE,1,
2898.00,2898.00,DAN,FORREST,HAND,ARM,HOLD,0,STRONG_NEGATIVE,NEGATIVE,1,
2899.00,2899.00,DAN,FORREST,HAND,CHEST,HOLD,0,STRONG_NEGATIVE,NEGATIVE,1,
2899.00,2901.00,DAN,FORREST,HAND,ARM,HOLD,0,STRONG_NEGATIVE,NEGATIVE,1,
2901.00,2905.00,DAN,FORREST,HAND,SHOULDER,HOLD,1,STRONG_NEGATIVE,NEGATIVE,1,
2905.00,2908.00,DAN,FORREST,HAND,SHOULDER,HOLD,1,STRONG_NEGATIVE,NEGATIVE,1,
2928.00,2929.00,FORREST,BUBBA,HAND,SHOULDER,PAT,0,POSITIVE,POSITIVE,1,
2962.00,2965.00,FORREST,BUBBA,,,CHANGE_POSITION,1,POSITIVE,POSITIVE,1,
2965.00,2971.00,FORREST,BUBBA,,,CARRY,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
2971.00,2973.00,FORREST,BUBBA,,,CARRY,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
2974.00,2974.00,FORREST,BUBBA,,,CARRY,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
2974.00,2976.00,FORREST,BUBBA,,,CARRY,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
2981.00,2996.00,FORREST,BUBBA,,,CARRY,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
3004.00,3027.00,FORREST,BUBBA,,,CARRY,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
3027.00,3059.00,BUBBA,FORREST,HAND,SHOULDER,ARM_AROUND_SHOULDER,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
3124.00,3125.00,MEN,DAN,HAND,HAND,,0,POSITIVE,NEGATIVE,1,
3125.00,3125.00,MEN,DAN,HAND,HAND,,0,POSITIVE,NEGATIVE,1,
3126.00,3127.00,MEN,DAN,HAND,HAND,,0,POSITIVE,NEGATIVE,1,
3127.00,3130.00,MEN,DAN,,BACK,CHANGE_POSITION,1,POSITIVE,NEGATIVE,1,
3130.00,3140.00,MEN,DAN,,,CARRY,1,POSITIVE,STRONG_NEGATIVE,1,
3310.00,3314.00,MEN,FORREST,HAND,HAND,SHAKE_HANDS,0,POSITIVE,POSITIVE,1,
3351.00,3352.00,WOMAN,FORREST,HAND,SHOULDER,TAP,0,NEGATIVE,NEGATIVE,1,
3353.00,3356.00,WOMAN,FORREST,HAND,,LEAD,0,NEGATIVE,NEGATIVE,1,
3357.00,3357.00,WOMAN,FORREST,HAND,ARM,PAT,0,NEGATIVE,NEGATIVE,1,
3361.00,3362.00,MEN,FORREST,HAND,HIP,PUSH_AWAY,0,POSITIVE,NEGATIVE,1,
3363.00,3364.00,MEN,FORREST,HAND,BACK,LEAD,0,POSITIVE,NEGATIVE,1,
3364.00,3365.00,MEN,FORREST,HAND,BACK,LEAD,0,POSITIVE,NEGATIVE,1,
3377.00,3377.00,WOMAN,FORREST,HAND,,NUDGE,1,POSITIVE,NEGATIVE,1,
3378.00,3379.00,,FORREST,HAND,,NUDGE,0,POSITIVE,NEGATIVE,1,
3379.00,3379.00,WOMAN,FORREST,HAND,SHOULDER,TAP,0,POSITIVE,POSITIVE,1,
3379.00,3379.00,WOMAN,MEN,HAND,BACK,LEAD,0,POSITIVE,POSITIVE,1,
3380.00,3381.00,MEN,FORREST,,BACK,PUSH_AWAY,0,NEGATIVE,NEGATIVE,0,
3381.00,3382.00,MEN,FORREST,HAND,ARM,HOLD,0,POSITIVE,POSITIVE,1,
3416.00,3416.00,WOMAN,FORREST,HAND,SHOULDER,TAP,0,POSITIVE,POSITIVE,1,
3418.00,3418.00,WOMAN,FORREST,HAND,ARM,PULL_SOMEBODY,1,POSITIVE,STRONG_NEGATIVE,1,
3423.00,3424.00,MEN,FORREST,HAND,BACK,PUSH_AWAY,1,POSITIVE,NEGATIVE,1,
3493.00,3493.00,WOMAN,MEN,HAND,BACK,PUSH_AWAY,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,
3375.00,3375.00,MEN,MEN,,,HOLD,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,
3497.00,3499.00,MEN,WOMAN,HAND,HAND,BRUSH PAST,0,POSITIVE,POSITIVE,0,
3497.00,3499.00,WOMAN,MEN,HAND,HAND,BRUSH PAST,0,POSITIVE,POSITIVE,0,
3512.00,3513.00,WOMAN,WOMAN,HAND,HAND,BRUSH PAST,0,POSITIVE,POSITIVE,0,
3524.00,3536.00,MEN,FORREST,,SHOULDER,UNDRESS_SOMEONE,1,STRONG_POSITIVE,POSITIVE,1,
3566.00,3578.00,FORREST,JENNY,,,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
3566.00,3578.00,JENNY,FORREST,,,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
3578.00,3586.00,JENNY,FORREST,,ARM,HOOK_ARM,0,POSITIVE,POSITIVE,1,
3593.00,3594.00,MEN,FORREST,HAND,ARM,SCAN,1,NEGATIVE,NEGATIVE,1,AUDITORY
3595.00,3596.00,JENNY,MEN,HAND,CHEST,PUSH_AWAY,0,NEGATIVE,STRONG_NEGATIVE,1,AUDITORY
3596.00,3596.00,MEN,JENNY,HAND,ARM,PUSH_AWAY,1,NEGATIVE,NEGATIVE,1,
3598.00,3598.00,MEN,JENNY,CHEST,ARM,BRUSH PAST,0,NEGATIVE,NEGATIVE,0,
3608.00,3608.00,MEN,MEN,HAND,ARM,HOLD,1,NEGATIVE,NEGATIVE,1,AUDITORY
3623.00,3624.00,MEN,MEN,,,BRUSH PAST,0,POSITIVE,POSITIVE,0,
3624.00,3624.00,JENNY,MEN,HAND,ARM,BRUSH PAST,0,NEGATIVE,NEGATIVE,0,
3644.00,3644.00,MEN,JENNY,HAND,FACE,SMACK,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,
3654.00,3655.00,FORREST,MEN,,,TACKLE,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,
3656.00,3657.00,FORREST,MEN,,,TACKLE,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,AUDITORY
3658.00,3661.00,FORREST,MEN,HAND,,HIT,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,
3663.00,3663.00,JENNY,FORREST,HAND,ARM,HOLD,0,POSITIVE,NEGATIVE,1,
3663.00,3664.00,JENNY,FORREST,HAND,,PUSH_AWAY,0,POSITIVE,NEGATIVE,1,
3665.00,3666.00,JENNY,FORREST,HAND,ARM,PAT,0,POSITIVE,STRONG_NEGATIVE,1,
3724.00,3725.00,JENNY,FORREST,HAND,SHOULDER,PAT,0,POSITIVE,POSITIVE,1,
3745.00,3752.00,JENNY,FORREST,,ARM,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,1,
3844.00,3844.00,FORREST,JENNY,HAND,HAND,PAT,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
3844.00,3845.00,FORREST,JENNY,HAND,HAND,PAT,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
3869.00,3873.00,JENNY,FORREST,,,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
3870.00,3871.00,FORREST,JENNY,HAND,BACK,TAP,0,POSITIVE,POSITIVE,1,
3872.00,3872.00,JENNY,FORREST,HAND,BACK,TAP,0,POSITIVE,POSITIVE,1,
4111.00,4117.00,MEN,MEN,,,NESTLE,0,POSITIVE,POSITIVE,0,
4252.00,4255.00,DAN,FORREST,HAND,SHOULDER,TAP,0,POSITIVE,POSITIVE,1,
4272.00,4273.00,WOMAN,DAN,HAND,HEAD,PAT,0,POSITIVE,POSITIVE,1,
4280.00,4280.00,WOMAN,DAN,HAND,HAND,BRUSH PAST,0,POSITIVE,POSITIVE,0,
4281.00,4281.00,WOMAN,DAN,HAND,HEAD,PAT,0,POSITIVE,POSITIVE,1,
4284.00,4284.00,WOMAN,DAN,HAND,HEAD,FIX_CLOTHING,0,POSITIVE,POSITIVE,1,
4286.00,4286.00,WOMAN,DAN,HAND,HEAD,PAT,0,POSITIVE,POSITIVE,1,
4296.00,4296.00,WOMAN,WOMAN,HAND,,BRUSH PAST,0,POSITIVE,NEGATIVE,0,
4297.00,4298.00,WOMAN,DAN,FACE,HEAD,,0,POSITIVE,STRONG_POSITIVE,1,
4298.00,4299.00,WOMAN,FORREST,HAND,SHOULDER,PAT,0,POSITIVE,POSITIVE,1,
4354.00,4356.00,,FORREST,FACE,FACE,,0,POSITIVE,POSITIVE,1,
4504.00,4507.00,MRS_GUMP,FORREST,HAND,SHOULDER,HOLD,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
4506.00,4506.00,MRS_GUMP,FORREST,FACE,FACE,,1,STRONG_POSITIVE,STRONG_POSITIVE,,AUDITORY
4506.00,4508.00,FORREST,MRS_GUMP,HAND,SHOULDER,TAP,0,STRONG_POSITIVE,STRONG_POSITIVE,1,AUDITORY
4509.00,4511.00,MRS_GUMP,FORREST,HAND,HAND,LEAD,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
4724.00,4725.00,MEN,JENNY,HAND,BACK,PAT,0,POSITIVE,NEGATIVE,1,
4900.00,4900.00,FORREST,DAN,HAND,HAND,SHAKE_HANDS,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
4900.00,4900.00,FORREST,DAN,HAND,HAND,SHAKE_HANDS,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
4901.00,4901.00,FORREST,DAN,HAND,HAND,SHAKE_HANDS,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
4973.00,4982.00,,,,,DANCE,0,POSITIVE,POSITIVE,1,
5257.00,5263.00,,,,,DANCE,0,POSITIVE,POSITIVE,1,
5278.00,5278.00,WOMAN,OLDMAN,HAND,HAND,SHAKE_HANDS,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
5418.00,5429.00,JENNY,FORREST,,,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
5483.00,5485.00,JENNY,FORREST,HAND,SHOULDER,PAT,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
5488.00,5491.00,JENNY,FORREST,,,DANCE,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
5488.00,5491.00,FORREST,JENNY,,,DANCE,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
5495.00,5500.00,JENNY,FORREST,HAND,HAND,DANCE,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
5506.00,5508.00,FORREST,JENNY,HAND,HAND,DANCE,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
5506.00,5508.00,JENNY,FORREST,HAND,HAND,DANCE,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
5509.00,5516.00,JENNY,FORREST,,,CUDDLE,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
5541.00,5541.00,JENNY,FORREST,FACE,HEAD,,0,POSITIVE,STRONG_POSITIVE,1,
5627.00,5662.00,JENNY,FORREST,,,LAY_ON_SOMEBODY,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
5632.00,5632.00,JENNY,FORREST,FACE,FACE,,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
5636.00,5649.00,JENNY,FORREST,FACE,FACE,,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
5636.00,5649.00,FORREST,JENNY,FACE,FACE,,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
5643.00,5651.00,FORREST,JENNY,,,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
5655.00,5661.00,FORREST,JENNY,,BACK,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
5928.00,5930.00,MEN,FORREST,ARM,,BRUSH PAST,1,POSITIVE,NEGATIVE,0,
5931.00,5932.00,MEN,FORREST,ARM,,BRUSH PAST,1,POSITIVE,NEGATIVE,0,
6078.00,6507.00,MEN,MEN,,ABDOMEN,PUSH_AWAY,0,NEGATIVE,NEGATIVE,1,
6106.00,6111.00,MEN,MEN,,ABDOMEN,PUSH_AWAY,0,NEGATIVE,NEGATIVE,1,
6141.00,6144.00,MEN,MEN,,,BRUSH PAST,0,NEGATIVE,NEGATIVE,0,
6189.00,6189.00,FORREST,OLDWOMAN,HAND,HAND,BRUSH PAST,0,POSITIVE,POSITIVE,0,
6190.00,6190.00,FORREST,OLDWOMAN,HAND,HAND,BRUSH PAST,0,POSITIVE,POSITIVE,0,
6204.00,6206.00,JENNY,FORREST,,,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
6207.00,6207.00,JENNY,FORREST,HAND,CHEST,PAT,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
